NY-CMP-1000,10.649782022005,58.7394411,65.1272123,6.1399998664856
NY-CMP-1001,3.617607651332,59.3495934,68.8483003,3.25999999046326
NY-CMP-1002,14.044799176107,43.6296975,79.3067226,1.87999999523163
NY-CMP-1003,9.547858456090,26.5184832,42.4473330,0.600000023841858
NY-CMP-1004,3.863901477222,55.0360673,61.0679611,0.800000011920929
NY-CMP-1005,8.933614556894,27.4909963,75.4488112,3.08999991416931
NY-CMP-1006,6.726877119622,33.8453198,73.9989321,1.16999995708466
NY-CMP-1007,8.204544055169,55.8348968,62.1639784,1.39999997615814
NY-CMP-1008,11.759446168019,57.9608294,50.7056251,3.73000001907349
NY-CMP-1009,7.069014005287,25.4614894,53.6250000,1.61000001430511
NY-CMP-1010,2.631000490353,37.2750642,38.1034482,0.540000021457672
NY-CMP-1011,14.165155179363,20.2027387,58.1866197,1.64999997615814
NY-CMP-1012,2.838645418326,45.2631578,70.9302325,0.519999980926514
NY-CMP-1013,3.892921300478,47.6126967,52.6610644,0.670000016689301
NY-CMP-1014,6.805526371086,59.5137012,49.8702983,-0.150000005960464
NY-CMP-1015,5.262241415337,29.1859695,35.8276643,-0.870000004768372
NY-CMP-1016,6.649971418460,47.9738027,45.0085324,-0.0799999982118607
NY-CMP-1017,2.907465825446,55.9373116,37.2844827,0.209999993443489
NY-CMP-1018,3.033103004981,39.3377483,74.0740740,4.15999984741211
NY-CMP-1019,14.185512591066,22.1231043,62.1543778,2.79999995231628
NY-CMP-1020,11.397265405506,43.0566967,31.1068702,-0.389999985694885
NY-CMP-1021,12.533047516970,21.6932725,50.5913272,-0.219999998807907
NY-CMP-1022,4.217782137242,51.6725071,70.8384710,5.11999988555908
NY-CMP-1023,6.415040922427,27.3420260,67.2046955,4.73000001907349
NY-CMP-1024,11.869512059575,38.7676748,72.5362318,6.32999992370605
NY-CMP-1025,9.253855340360,23.7459319,41.2098298,2.41000008583069
NY-CMP-1026,8.430968700408,30.6567881,58.2625734,-0.0599999986588955
NY-CMP-1027,13.533774196139,52.4035608,46.8289920,8.90999984741211
NY-CMP-1028,14.962243387849,47.6540705,39.7019691,1.86000001430511
NY-CMP-1029,6.355283307810,34.4763670,44.0860215,-0.810000002384186
NY-CMP-1030,10.250312082992,45.5643044,51.6589861,9.67000007629395
NY-CMP-1031,13.582740370174,28.9080372,31.7066737,3.09999990463257
NY-CMP-1032,8.933193809550,29.6393341,61.4144565,-0.109999999403954
NY-CMP-1033,5.400685490452,47.9903294,36.6498740,0.860000014305115
NY-CMP-1034,5.887187917394,40.9540430,38.9204545,-0.490000009536743
NY-CMP-1035,2.434180373784,49.3723849,73.3050847,0.259999990463257
NY-CMP-1036,6.329487071506,49.7005988,61.3119143,-0.0399999991059303
NY-CMP-1037,13.386863479583,26.3471394,58.0967402,0.389999985694885
NY-CMP-1038,7.347930514438,37.9703534,36.5365365,0.5
NY-CMP-1039,7.620788553058,31.9685690,52.1345407,0.280000001192093
NY-CMP-1040,8.357515960533,47.6851851,72.5728155,-0.0299999993294477
NY-CMP-1041,13.255632447057,49.6702779,44.9660186,2.94000005722046
NY-CMP-1042,11.678566603269,47.7618581,67.0579467,2.69000005722046
NY-CMP-1043,7.440138370898,35.5612059,79.6731358,2.86999988555908
NY-CMP-1044,7.566589637557,32.2684348,56.1021170,4.51999998092651
NY-CMP-1045,6.835883171070,53.4333672,68.1104236,4.57000017166138
NY-CMP-1046,11.053609341825,56.5769164,63.5040921,0.740000009536743
NY-CMP-1047,8.485010706638,38.0126182,65.9751037,0.0299999993294477
NY-CMP-1048,7.327828860949,26.4788732,51.7408123,3.89000010490417
NY-CMP-1049,5.313407057356,41.1286681,62.3490669,1.26999998092651
NY-CMP-1050,13.909497733027,54.9687797,62.1871390,6.80999994277954
NY-CMP-1051,8.293349875302,52.8163639,76.7919075,5.1100001335144
NY-CMP-1052,5.817709717650,35.5297838,62.8585558,1.16999995708466
NY-CMP-1053,8.284926588446,46.9431976,45.4665347,3
NY-CMP-1054,2.587750825424,49.7645951,44.6546830,-0.209999993443489
NY-CMP-1055,13.375061769066,40.9986565,48.8803932,1.67999994754791
NY-CMP-1056,12.277607255454,27.4321266,52.4123711,11.1700000762939
NY-CMP-1057,12.864178211441,32.8443649,56.9716775,0.800000011920929
NY-CMP-1058,6.922387816597,39.4705882,48.5842026,2.8199999332428
NY-CMP-1059,6.119650857407,55.6011360,59.1373439,4.46000003814697
NY-CMP-1060,9.841367377629,35.5734472,71.2240184,19.3899993896484
NY-CMP-1061,2.669707373300,45.7288765,79.7969543,0.28999999165535
NY-CMP-1062,5.071280879312,32.0696232,64.6096654,0.610000014305115
NY-CMP-1063,11.989012764582,24.2172921,71.0188356,2.09999990463257
NY-CMP-1064,2.369448864458,37.1184371,69.4078947,-0.409999996423721
NY-CMP-1065,2.489218974604,53.9942252,57.3975044,0.46000000834465
NY-CMP-1066,4.420362184514,41.3709677,73.4892787,1
NY-CMP-1067,8.017623541570,27.0352781,46.4240903,0.109999999403954
NY-CMP-1068,6.195960607578,38.5506465,66.4570230,0.479999989271164
NY-CMP-1069,3.307839019785,28.1887012,56.8181818,0.579999983310699
NY-CMP-1070,14.155742337775,50.8243173,33.6036492,6.44999980926514
NY-CMP-1071,11.931370546526,46.8085106,31.5308254,0.28999999165535
NY-CMP-1072,7.838447345042,38.7968613,71.1011235,4.17000007629395
NY-CMP-1073,5.848728043609,25.9546925,56.3591022,-0.230000004172325
NY-CMP-1074,8.029832703281,31.5896912,70.3150242,0.889999985694885
NY-CMP-1075,13.623621370546,59.6575548,51.8126888,4.92999982833862
NY-CMP-1076,8.098243174586,32.0125474,75.8122743,4.42000007629395
NY-CMP-1077,2.890449066101,33.0889092,31.5789473,-0.610000014305115
NY-CMP-1078,2.185462448683,49.6132596,34.7438752,-0.610000014305115
NY-CMP-1079,14.881108775617,22.9750606,73.6791546,1.25999999046326
NY-CMP-1080,9.634194176968,25.1116364,60.9832635,6.07999992370605
NY-CMP-1081,5.536292517981,42.1066252,56.7301782,0.270000010728836
NY-CMP-1082,10.298690285498,42.8179322,73.5042735,-0.689999997615814
NY-CMP-1083,12.466270912034,38.5822510,32.1178120,-0.100000001490116
NY-CMP-1084,11.213367609254,32.4621733,74.5762711,0.300000011920929
NY-CMP-1085,5.000000000000,20.2662721,55.8394160,-0.400000005960464
NY-CMP-1086,6.096110646170,38.0057803,71.0076045,1.12999999523163
NY-CMP-1087,5.158094127932,49.5964487,44.9959316,0.100000001490116
NY-CMP-1088,7.333119574382,31.4331983,69.6548171,0.589999973773956
NY-CMP-1089,2.377882085933,38.2863340,32.0113314,-0.699999988079071
NY-CMP-1090,9.498949346767,54.0670513,44.3710292,1.96000003814697
NY-CMP-1091,7.728723404255,55.8843771,61.9458128,1.71000003814697
NY-CMP-1092,3.835675809547,29.6206618,42.5068119,-0.379999995231628
NY-CMP-1093,4.156855642093,41.1764705,50.7936507,-0.759999990463257
NY-CMP-1094,8.191390523381,25.4253308,31.2267657,-0.620000004768372
NY-CMP-1095,9.851096004250,23.2747891,45.5139631,0.200000002980232
NY-CMP-1096,2.550833872373,47.9603087,40.2298850,-0.200000002980232
NY-CMP-1097,3.835071207943,30.0270270,63.9963996,0.829999983310699
NY-CMP-1098,4.002535354689,56.3862928,72.1915285,1.6599999666214
NY-CMP-1099,13.040987780040,34.0653977,74.2120343,0.689999997615814
NY-CMP-1100,5.653340610360,27.1118262,79.6241345,5.80000019073486
NY-CMP-1101,9.786544588584,45.4555555,30.5548765,1.70000004768372
NY-CMP-1102,14.555893279297,45.4756380,46.3192419,4.3600001335144
NY-CMP-1103,5.897337918736,20.0593952,58.0080753,2.20000004768372
NY-CMP-1104,12.838808113444,48.8290807,72.7630637,2.05999994277954
NY-CMP-1105,13.852002092023,42.4901003,50.8452535,11.0200004577637
NY-CMP-1106,7.811735276524,33.9714584,34.6311475,0.300000011920929
NY-CMP-1107,12.832433171532,49.7602557,50.4282655,0.430000007152557
NY-CMP-1108,11.400787495525,27.1585557,54.9132947,-0.379999995231628
NY-CMP-1109,5.239052357573,33.6477987,77.7570093,1.63999998569489
NY-CMP-1110,5.886643497661,52.6056851,37.0626948,1.76999998092651
NY-CMP-1111,2.802139037433,38.4950926,74.2209631,0.829999983310699
NY-CMP-1112,5.784448195821,53.5795713,66.2978723,9.22999954223633
NY-CMP-1113,8.065277974587,44.0117130,72.6214238,16.2700004577637
NY-CMP-1114,13.939536525114,34.6132208,31.2474603,0.879999995231628
NY-CMP-1115,14.644613819722,51.7792578,60.1984564,6.80999994277954
NY-CMP-1116,10.668331614094,46.7684478,48.9227421,20.9500007629395
NY-CMP-1117,8.188974251650,26.3808738,42.9375000,0.589999973773956
NY-CMP-1118,10.515497376534,57.8446502,33.4370831,1.97000002861023
NY-CMP-1119,7.311290529283,59.3339176,60.0196947,3.71000003814697
NY-CMP-1120,12.519667340975,23.3093955,57.8519469,7.42000007629395
NY-CMP-1121,10.914148576415,54.7726136,79.1970802,1.80999994277954
NY-CMP-1122,10.795302552030,44.4306777,53.0117122,1.99000000953674
NY-CMP-1123,3.542473256080,55.6740289,79.5485636,2.79999995231628
NY-CMP-1124,10.704437202306,48.5781197,56.2672176,1.12999999523163
