NY-CMP-2005,10.490000000000
NY-CMP-9858,8.140000000000
NY-CMP-14977,14.440000000000
NY-CMP-20085,4.580000000000
NY-CMP-23770,9.090000000000
NY-CMP-27195,4.280000000000
NY-CMP-50240,14.740000000000
NY-CMP-5897,7.060000000000
NY-CMP-7909,7.030000000000
NY-CMP-16475,5.620000000000
NY-CMP-35952,5.210000000000
NY-CMP-47356,9.040000000000
NY-CMP-48287,5.970000000000
NY-CMP-50352,11.480000000000
NY-CMP-21122,3.340000000000
NY-CMP-29146,3.110000000000
NY-CMP-2749,4.820000000000
NY-CMP-4469,14.830000000000
NY-CMP-8071,11.300000000000
NY-CMP-9479,9.270000000000
NY-CMP-9516,4.710000000000
NY-CMP-14737,10.590000000000
NY-CMP-16033,10.900000000000
NY-CMP-27770,4.240000000000
NY-CMP-42714,14.350000000000
NY-CMP-48033,5.300000000000
NY-CMP-3673,9.920000000000
NY-CMP-4766,8.260000000000
NY-CMP-9776,4.630000000000
NY-CMP-16973,9.150000000000
NY-CMP-31038,4.200000000000
NY-CMP-31338,5.770000000000
NY-CMP-48687,9.260000000000
NY-CMP-49934,10.620000000000
NY-CMP-55058,3.760000000000
NY-CMP-1562,3.100000000000
NY-CMP-4307,7.100000000000
NY-CMP-16247,6.610000000000
NY-CMP-21533,14.630000000000
NY-CMP-23627,6.610000000000
NY-CMP-25350,6.520000000000
NY-CMP-29257,14.120000000000
NY-CMP-48950,6.910000000000
NY-CMP-52650,14.360000000000
NY-CMP-56284,6.290000000000
NY-CMP-3133,7.030000000000
NY-CMP-14039,2.780000000000
NY-CMP-16534,7.050000000000
NY-CMP-21940,4.040000000000
NY-CMP-25834,9.670000000000
NY-CMP-47101,8.850000000000
NY-CMP-47908,3.320000000000
NY-CMP-49962,5.610000000000
NY-CMP-19169,7.090000000000
NY-CMP-27252,2.480000000000
NY-CMP-52790,12.060000000000
NY-CMP-4965,9.190000000000
NY-CMP-8769,2.200000000000
NY-CMP-9975,6.430000000000
NY-CMP-29969,7.490000000000
NY-CMP-31169,8.050000000000
NY-CMP-35031,11.660000000000
NY-CMP-44168,13.180000000000
NY-CMP-44436,13.720000000000
NY-CMP-16710,3.620000000000
NY-CMP-28421,8.440000000000
NY-CMP-33578,3.140000000000
NY-CMP-34850,11.260000000000
NY-CMP-9316,6.060000000000
NY-CMP-13001,11.080000000000
NY-CMP-16291,7.180000000000
NY-CMP-22992,8.600000000000
NY-CMP-31639,2.990000000000
NY-CMP-3074,5.080000000000
NY-CMP-9582,11.280000000000
NY-CMP-9846,10.200000000000
NY-CMP-11977,7.960000000000
NY-CMP-18440,14.540000000000
NY-CMP-22332,9.540000000000
NY-CMP-22537,2.350000000000
NY-CMP-23288,4.560000000000
NY-CMP-36183,13.300000000000
NY-CMP-45969,12.360000000000
NY-CMP-56292,14.860000000000
NY-CMP-23693,6.890000000000
NY-CMP-24908,10.120000000000
NY-CMP-34023,6.900000000000
NY-CMP-34656,12.850000000000
NY-CMP-49068,7.290000000000
NY-CMP-53138,7.540000000000
NY-CMP-7585,14.070000000000
NY-CMP-10629,10.230000000000
NY-CMP-19353,7.680000000000
NY-CMP-21594,5.170000000000
NY-CMP-23132,13.470000000000
NY-CMP-23317,12.540000000000
NY-CMP-23736,11.050000000000
NY-CMP-34043,9.170000000000
NY-CMP-41610,9.590000000000
NY-CMP-4188,12.550000000000
NY-CMP-8245,4.560000000000
NY-CMP-9152,10.790000000000
NY-CMP-11641,12.810000000000
NY-CMP-15573,6.810000000000
NY-CMP-44095,3.930000000000
NY-CMP-55423,9.270000000000
NY-CMP-7028,2.110000000000
NY-CMP-8054,8.910000000000
NY-CMP-21829,9.920000000000
NY-CMP-26122,2.970000000000
NY-CMP-26990,3.040000000000
NY-CMP-46337,7.440000000000
NY-CMP-55578,12.670000000000
NY-CMP-1742,5.830000000000
NY-CMP-6722,13.360000000000
NY-CMP-16182,10.310000000000
NY-CMP-19602,10.310000000000
NY-CMP-20278,9.120000000000
NY-CMP-37208,13.350000000000
NY-CMP-44052,4.850000000000
NY-CMP-44951,13.950000000000
NY-CMP-48851,7.450000000000
NY-CMP-50119,9.130000000000
NY-CMP-52251,6.110000000000
NY-CMP-2564,7.930000000000
NY-CMP-5162,12.630000000000
NY-CMP-11802,9.710000000000
NY-CMP-25346,2.290000000000
NY-CMP-25397,13.190000000000
NY-CMP-40267,14.990000000000
NY-CMP-40750,14.250000000000
NY-CMP-46158,13.880000000000
NY-CMP-53076,12.010000000000
NY-CMP-2793,6.770000000000
NY-CMP-19957,6.180000000000
NY-CMP-23166,7.030000000000
NY-CMP-35068,6.090000000000
NY-CMP-35368,11.100000000000
NY-CMP-47330,6.060000000000
